NOMBRE;CODIGO;NIT;ORDEN;DEPARTAMENTO;MUNICIPIO;ID
AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS;211001407.0;900483991;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;26
AGENCIA NACIONAL MINERIA ANM;111001018.0;900500018;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;27
AGENCIA NACIONAL MINERIA;701006074.0;900500018;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;27
AGENCIA NACIONAL SEGURIDAD VIAL;100003017.0;900852998;NACIONAL;COLOMBIA;PAIS;28
AGENCIA NACIONAL SEGURIDAD VIAL;703187666.0;9008529985;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;28
AGENCIA PRESIDENCIAL COOPERACION INTERNACIONAL COLOMBIA APC;11101005.0;900484852;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;29
APC COLOMBIA+;700569015.0;900484852;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;29
DEPARTAMENTO CUNDINAMARCASECRETARIA JURIDICA;702165101.0;899999114;TERRITORIAL;BOGOTA D.C .;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCASECRETARIA MINAS ENERGIA GAS;702262189.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCASECRETARIA MUJER EQUIDAD GENERO;702312794.0;899999114;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA PLANEACION;708701222.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA TECNOLOGIAS INFORMACION COMUNICACIONES;702162363.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCAUNIDAD ADMINISTRATIVA ESPECIAL GESTION RIESGO DESASTRES CUNDINAMARCA;702188087.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO NACIONAL PLANEACION;700220049.0;899999011;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO NACIONAL PLANEACION DNP;103001000.0;899999011;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;30
GOBERNACION CUNDINAMARCA ALTA CONSEJERIA FELICIDAD;706534039.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA INTEGRACION REGIONAL;702180381.0;899999114;TERRITORIAL;BOGOTA D.C .;DEFINIDO;30
GOBERNACION CUNDINAMARCA DESPACHO GOBERNADOR;709022339.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
GOBERNACION CUNDINAMARCA SECRETARIA PRENSA COMUNICACIONES;702238932.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
PROCURADURIA GENERAL NACION;707977195.0;899999119;NACIONAL;MAGDALENA;SANTA MARTA;30
PROCURADURIA GENERAL NACION PGN;268002103.0;899999119;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;30
SECRETARIA DESARROLLO INCLUSION SOCIAL;702184359.0;899999114;TERRITORIAL;BOGOTA D.C .;DEFINIDO;30
SECRETARIA TRANSPORTE MOVILIDAD;701941254.0;899999114;TERRITORIAL;ARAUCA;ARAUCA;30
EMPRESA SOCIAL HOSPITAL SAN RAFAEL FACATATIVA;703019919.0;899999151;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCASECRETARIA HACIENDA;701928129.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA AMBIENTE;702262015.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCASECRETARIA GENERAL;700578032.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA HABITAT VIVIENDA;703970129.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
AGENCIA PUBLICA EMPLEO CUNDINAMARCA APEC;714571478.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
CAJA RETIRO FUERZAS MILITARES;701174138.0;899999118;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;30
CAJA RETIRO FUERZAS MILITARES CREMIL;115003000.0;899999118;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;30
CONTRALORIA CUNDINAMARCA;704789056.0;899999117;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
CUNDINAMARCA GOBERNACION;225000001.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
CUNDINAMARCA HOSPITAL HABACUC CALDERON;225154015.0;899999161;TERRITORIAL;CUNDINAMARCA;CARMEN CARUPA;30
CUNDINAMARCA HOSPITAL SAN RAFAEL FACATATIVA;225269024.0;899999151;TERRITORIAL;CUNDINAMARCA;FACATATIVA;30
CUNDINAMARCA UNIDAD ADMINISTRATIVA ESPECIAL VIVIENDA SOCIAL;211001034.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCA SECRETARIA SALUD;703984526.0;899999114;TERRITORIAL;ARAUCA;ARAUCA;30
DEPARTAMENTO CUNDINAMARCA SECRETARIA COMPETITIVIDAD DESARROLLO ECONOMICO;702208448.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCA SECRETARIA EDUCACION;702179409.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCA SECRETARIA GOBIERNO;702234287.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCA SECRETARIA AGRICULTURA DESARROLLO RURAL;702330481.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA ASUNTOS INTERNACIONALES;702183286.0;899999114;TERRITORIAL;DEFINIDO;DEFINIDO;30
DEPARTAMENTO CUNDINAMARCASECRETARIA CIENCIATECNOLOGIA INNOVACION;702001025.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
DEPARTAMENTO CUNDINAMARCASECRETARIA FUNCION PUBLICA;702092073.0;899999114;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;30
AGENCIA REINCORPORACION NORMALIZACION ARN;211001042.0;900477169;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;31
AGENCIA REINCORPORACION NORMALIZACION;700803117.0;900477169;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;31
AGENCIA RENOVACION TERRITORIO;101101033.0;111111111;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;32
AGN;700639016.0;800128835;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;33
SANTANDER SOCIEDAD AGUAS SOCORRO SA ESP;26875531.0;900639462;TERRITORIAL;SANTANDER;SOCORRO;34
HUILA AGUAS ASEO MACIZO SAS ESP;241359025.0;900395462;TERRITORIAL;HUILA;ISNOS;34
AGUAS ASEO MACIZO SAS ESP;700836224.0;900395462;TERRITORIAL;TOLIMA;IBAGUE;34
AGUAS SOCORRO S.A. E.S.P .;712122274.0;900639462;TERRITORIAL;SANTANDER;SOCORRO;34
AGUAS ASEO PEÑOL E.S.P;718499437.0;8110315821;TERRITORIAL;ANTIOQUIA;PEÑOL;35
ANTIOQUIA AGUAS ASEO PEÑOL ESP PEÑOL;205541017.0;811031582;TERRITORIAL;ANTIOQUIA;PEÑOL;35
ANTIOQUIA CENTRO EDUCATIVO PERMANENTE MAZO MEDELLIN;205001091.0;811035821;TERRITORIAL;ANTIOQUIA;MEDELLIN;35
AGUAS ASEO YONDO S.A. E.S.P .;705410413.0;811021151;TERRITORIAL;ANTIOQUIA;YONDO;36
ANTIOQUIA EMPRESA SERVICIOS PUBLICOS DOMICILIARIOS ACUEDUCTO ALCANTARILLADO ASEO YONDO ESP;205893021.0;811021151;TERRITORIAL;ANTIOQUIA;YONDO;36
ANTIOQUIA INSTITUCION EDUCATIVA GILBERTO ECHEVERRI MEJIA RIONEGRO;205615034.0;811021101;TERRITORIAL;ANTIOQUIA;RIONEGRO;36
INSTITUCION EDUCATIVA HERACLIO MENA PADILLA;717060024.0;811021311;TERRITORIAL;ANTIOQUIA;APARTADO;36
AGUAS BOGOTA S.A. E.S.P .;701331134.0;830128286;TERRITORIAL;HUILA;NEIVA;37
BOGOTA DC AGUAS BOGOTA SA ESP BOGOTA DC;211001399.0;830128286;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;37
BOYACA ADMINISTRACION PUBLICA COOPERATIVA SOLIDARIA SERVICIOS PUBLICOS SOTAQUIRA;215763020.0;900258898;TERRITORIAL;BOYACA;SOTAQUIRA;38
AGUAS CASTILLA S.A E.S.P;717547145.0;900258798;TERRITORIAL;META;CASTILLA NUEVA;38
BOYACA AGUAS FUTURO SA ESP SABOYA;215632112.0;900437344;TERRITORIAL;BOYACA;SABOYA;39
AGUAS FUTURO SA ESP;718549033.0;900437344;TERRITORIAL;BOYACA;SABOYA;39
AGUAS MANANTIALES PACORA;712767128.0;810005513;TERRITORIAL;CALDAS;PACORA;40
CALDAS AGUAS MANANTIALES PACORA SA ESP;217513017.0;810005513;TERRITORIAL;CALDAS;PACORA;40
NARIÑO PERSONERIA MUNICIPAL PROVIDENCIA;25256515.0;814000513;TERRITORIAL;NARIÑO;PROVIDENCIA;40
AGUAS NORTE ANTIOQUEÑO S.A. E.S.P .;704928605.0;900232836;TERRITORIAL;ANTIOQUIA;YARUMAL;41
ANTIOQUIA AGUAS NORTE ANTIOQUEÑO SA ESP YARUMAL;205887295.0;900232836;TERRITORIAL;ANTIOQUIA;YARUMAL;41
PERSONERIA MUNICIPAL COPACABANA;708584644.0;890980767;TERRITORIAL;ANTIOQUIA;COPACABANA;42
E.S.E . HOSPITAL SAN RAFAEL GIRARDOTA;706158771.0;890980727;TERRITORIAL;ANTIOQUIA;GIRARDOTA;42
BOYACA ALCALDIA MUNICIPIO COPER;215212011.0;890980767;TERRITORIAL;BOYACA;COPER;42
ANTIOQUIA PERSONERIA MUNICIPIO COPACABANA;28844113.0;890980767;TERRITORIAL;ANTIOQUIA;COPACABANA;42
ANTIOQUIA PERSONERIA MUNICIPAL SALGAR;205642017.0;8909805770;TERRITORIAL;ANTIOQUIA;SALGAR;42
ANTIOQUIA HOSPITAL CESAR URIBE PIEDRAHITA CAUCASIA;205154750.0;890980757;TERRITORIAL;ANTIOQUIA;CAUCASIA;42
ANTIOQUIA CONCEJO MUNICIPIO SALGAR;205642014.0;890980577;TERRITORIAL;ANTIOQUIA;SALGAR;42
ANTIOQUIA CENTRO BIENESTAR ANCIANO SAN ANTONIO SONSON;205756018.0;890980477;TERRITORIAL;ANTIOQUIA;SONSON;42
ALCADIA MUNICIPAL COPACABANA;702528514.0;8909807673;TERRITORIAL;DEFINIDO;DEFINIDO;42
ANTIOQUIA HOSPITAL SAN RAFAEL GIRARDOTA;205308017.0;890980727;TERRITORIAL;ANTIOQUIA;GIRARDOTA;42
CORDOBA ALCALDIA MUNICIPIO CORDOBAS;223419011.0;800096761;TERRITORIAL;CORDOBA;CORDOBAS;43
ALCALDIA AGUACHICA;700575061.0;800096561;TERRITORIAL;CESAR;VALLEDUPAR;43
ALCALDIA BECERRIL CESAR;703827279.0;800096576;TERRITORIAL;DEFINIDO;DEFINIDO;43
CALDAS ALCALDIA MUNICIPIO BELALCAZAR;217088011.0;800096576;TERRITORIAL;CALDAS;BELALCAZAR;43
CESAR ALCALDIA MUNICIPIO BECERRIL;220045011.0;800096576;TERRITORIAL;CESAR;BECERRIL;43
CESAR PERSONERIA MUNICIPAL AGUACHICA;220011019.0;800096561;TERRITORIAL;CESAR;AGUACHICA;43
NARIÑO ALCALDIA MUNICIPIO ALDANA;252022011.0;891901079;TERRITORIAL;NARIÑO;ALDANA;44
MUNICIPIO UNION;704260173.0;891901109;TERRITORIAL;DEFINIDO;DEFINIDO;44
ALCALDIA ALCALA;704252279.0;891901079;TERRITORIAL;DEFINIDO;DEFINIDO;44
ALCALDIA BOLIVAR;702688649.0;890210890;TERRITORIAL;SANTANDER;DEFINIDO;45
ALCALDIA SAN JOSE MIRANDA;704331487.0;890204890;TERRITORIAL;SANTANDER;SAN JOSE MIRANDA;45
BOYACA ALCALDIA MUNICIPIO SAN JOSE PARE;215664011.0;890204890;TERRITORIAL;BOYACA;SAN JOSE PARE;45
CONCEJO MUNICIPAL MIRANDA;710368234.0;890204890;TERRITORIAL;DEFINIDO;DEFINIDO;45
SANTANDER CONCEJO MUNICIPIO SAN JOSE MIRANDA;28889460.0;890204890;TERRITORIAL;SANTANDER;SAN JOSE MIRANDA;45
SANTANDER PERSONERIA MUNICIPIO SAN JOSE MIRANDA;28885713.0;890204890;TERRITORIAL;SANTANDER;SAN JOSE MIRANDA;45
SANTANDER ALCALDIA MUNICIPIO CABRERA;268121011.0;800099714;TERRITORIAL;SANTANDER;CABRERA;46
BOYACA ALCALDIA MUNICIPIO BRICEÑO;215106011.0;800099721;TERRITORIAL;BOYACA;BRICEÑO;46
BOYACA ALCALDIA MUNICIPIO BUSBANZA;215114011.0;800099714;TERRITORIAL;BOYACA;BUSBANZA;46
ALCALDIA BUSBANZA BOYACA;702730052.0;800099714;TERRITORIAL;DEFINIDO;DEFINIDO;46
ALCALDIA MUNICIPAL BRICEÑO BOYACA;707861852.0;800099721;TERRITORIAL;DEFINIDO;DEFINIDO;46
ALCALDIA CAICEDONIA;704765114.0;891900660;TERRITORIAL;VALLE CAUCA;DEFINIDO;47
ALCALDIA CARMEN BOLIVAR;700796063.0;890480022;TERRITORIAL;DEFINIDO;DEFINIDO;48
CUNDINAMARCA ALCALDIA MUNICIPIO CARMEN CARUPA;225154011.0;890480022;TERRITORIAL;CUNDINAMARCA;CARMEN CARUPA;48
RISARALDA PERSONERIA MUNICIPIO APIA;28851713.0;891480022;TERRITORIAL;RISARALDA;APIA;48
ALCALDIA CERRITO SANTANDER;702541202.0;890209889;TERRITORIAL;SANTANDER;BUCARAMANGA;49
SANTANDER CONCEJO MUNICIPIO CERRITO;28883160.0;890209889;TERRITORIAL;SANTANDER;CERRITO;49
SANTANDER PERSONERIA MUNICIPIO CERRITO;28891013.0;890209889;TERRITORIAL;SANTANDER;CERRITO;49
SANTANDER CONCEJO MUNICIPAL GUACA;268318017.0;890208360;TERRITORIAL;SANTANDER;GUACA;50
SANTANDER PERSONERIA MUNICIPIO GUACA;28862513.0;890208360;TERRITORIAL;SANTANDER;GUACA;50
SANTANDER ALCALDIA MUNICIPIO CIMITARRA;268190011.0;890208363;TERRITORIAL;SANTANDER;CIMITARRA;50
BOYACA ALCALDIA MUNICIPIO GUACAMAYAS;301001524.0;890208360;TERRITORIAL;BOYACA;GUACAMAYAS;50
QUINDIO ALCALDIA MUNICIPIO CIRCASIA;263190011.0;890208363;TERRITORIAL;QUINDIO;CIRCASIA;50
ALCALDIA CIMITARRA;702436171.0;890208363;NACIONAL;DEFINIDO;DEFINIDO;50
PERSONERIA MUNICIPAL SABANETA;715352845.0;890980331;TERRITORIAL;ANTIOQUIA;SABANETA;51
CONCEJO MUNICIPAL SABANETA;716287289.0;890980331;TERRITORIAL;ANTIOQUIA;SABANETA;51
BOYACA ALCALDIA MUNICIPIO SABOYA;215632011.0;890980331;TERRITORIAL;BOYACA;SABOYA;51
ANTIOQUIA PERSONERIA MUNICIPIO SABANETA;28871713.0;890980331;TERRITORIAL;ANTIOQUIA;SABANETA;51
MUNICIPIO SABANETA;702585365.0;890980331;TERRITORIAL;ANTIOQUIA;MEDELLIN;51
ANTIOQUIA CONCEJO MUNICIPIO SABANETA;28836670.0;890980331;TERRITORIAL;ANTIOQUIA;SABANETA;51
ANTIOQUIA CONCEJO MUNICIPAL CIUDAD BOLIVAR;205101021.0;890980330;TERRITORIAL;ANTIOQUIA;CIUDAD BOLIVAR;51
ANTIOQUIA ALCALDIA MUNICIPIO SABANETA;205631011.0;890980331;TERRITORIAL;ANTIOQUIA;SABANETA;51
ALCALDIA CIUDAD BOLIVAR;704297852.0;890980330;TERRITORIAL;DEFINIDO;DEFINIDO;51
ANTIOQUIA INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA COPACABANA;20521234.0;890980337;TERRITORIAL;ANTIOQUIA;COPACABANA;51
NARIÑO ALCALDIA MUNICIPIO CHARCO;252250011.0;800099076;TERRITORIAL;NARIÑO;CHARCO;52
SANTANDER ALCALDIA MUNICIPIO LANDAZURI;268385011.0;800099206;TERRITORIAL;SANTANDER;LANDAZURI;52
SANTANDER ALCALDIA MUNICIPIO CONTRATACION;268211011.0;800099064;TERRITORIAL;SANTANDER;CONTRATACION;52
SANTANDER ALCALDIA MUNICIPIO BARBOSA;268077011.0;800099061;TERRITORIAL;SANTANDER;BARBOSA;52
NARIÑO INSTITUCION EDUCATIVA SAN PEDRO CUMBITARA;252083019.0;800209906;TERRITORIAL;NARIÑO;BELEN;52
NARIÑO ALCALDIA MUNICIPIO MAGUI PAYAN;252427011.0;800099106;TERRITORIAL;NARIÑO;MAGÜI;52
NARIÑO ALCALDIA MUNICIPIO CUMBAL;252227011.0;800099066;TERRITORIAL;NARIÑO;CUMBAL;52
NARIÑO ALCALDIA MUNICIPIO CONTADERO;252210011.0;800099064;TERRITORIAL;NARIÑO;CONTADERO;52
NARIÑO ALCALDIA MUNICIPIO BUESACO;252110011.0;800099062;TERRITORIAL;NARIÑO;BUESACO;52
MUNICIPIO BARBACOAS;714874195.0;800099061;TERRITORIAL;NARIÑO;BARBACOAS;52
MUNICIPIO LABRANZAGRANDE;703628628.0;800099206;TERRITORIAL;DEFINIDO;DEFINIDO;52
MUNICIPIO CUMBAL;711788158.0;800099066;TERRITORIAL;NARIÑO;CUMBAL;52
BOYACA PERSONERIA MUNICIPIO LABRANZAGRANDE;215377015.0;800099206;TERRITORIAL;BOYACA;LABRANZAGRANDE;52
BOYACA CONCEJO MUNICIPAL LABRANZAGRANDE LABRANZAGRANDE;215377017.0;800099206;TERRITORIAL;BOYACA;LABRANZAGRANDE;52
BOYACA ALCALDIA MUNICIPIO COCUY;215244011.0;800099076;TERRITORIAL;BOYACA;COCUY;52
ALCALDIA CONTADERO;714545357.0;8000990649;TERRITORIAL;DEFINIDO;DEFINIDO;52
MUNICIPIO MAGUI PAYAN;700601032.0;800099106;TERRITORIAL;NARIÑO;MAGÜI;52
CONCEJO MUNICIPAL ITAGUI;706029154.0;890980093;TERRITORIAL;ANTIOQUIA;ITAGUI;53
ANTIOQUIA PERSONERIA MUNICIPIO PUERTO BERRIO;205579018.0;890980049;TERRITORIAL;ANTIOQUIA;PUERTO BERRIO;53
BOYACA ALCALDIA MUNICIPIO PUERTO BOYACA;215572011.0;890980049;TERRITORIAL;BOYACA;PUERTO BOYACA;53
CONCEJO MUNICIPAL APARTADO;705410785.0;890980095;TERRITORIAL;ANTIOQUIA;APARTADO;53
MUNICIPIO ITAGUI;703738674.0;890980093;TERRITORIAL;ANTIOQUIA;MEDELLIN;53
ANTIOQUIA PERSONERIA MUNICIPIO APARTADO;205045017.0;890980095;TERRITORIAL;ANTIOQUIA;APARTADO;53
MUNICIPIO YARUMAL;704278142.0;890980096;TERRITORIAL;DEFINIDO;DEFINIDO;53
PERSONERIA ITAGUI;715544243.0;8909800938;TERRITORIAL;ANTIOQUIA;ITAGUI;53
PERSONERIA MUNICIPAL APARTADO;721063485.0;8909800952;TERRITORIAL;ANTIOQUIA;APARTADO;53
RISARALDA ALCALDIA MUNICIPIO APIA;266045011.0;890980095;TERRITORIAL;RISARALDA;APIA;53
MUNICIPIO PUERTO BERRIO;701496119.0;890980049;TERRITORIAL;DEFINIDO;DEFINIDO;53
ANTIOQUIA PERSONERIA MUNICIPAL YARUMAL YARUMAL;205887018.0;890980096;TERRITORIAL;ANTIOQUIA;YARUMAL;53
ANTIOQUIA CONCEJO MUNICIPAL DABEIBA;205234018.0;890980094;TERRITORIAL;ANTIOQUIA;DABEIBA;53
ANTIOQUIA CONCEJO MUNICIPIO YARUMAL;205887294.0;890980096;TERRITORIAL;ANTIOQUIA;YARUMAL;53
ALCALDIA DABEIBA;704959139.0;890980094;TERRITORIAL;DEFINIDO;DEFINIDO;53
ALCALDIA MUNICIPIO APARTADO;702442005.0;890980095;TERRITORIAL;DEFINIDO;DEFINIDO;53
ANTIOQUIA ALCALDIA MUNICIPIO APARTADO;205045011.0;890980095;TERRITORIAL;ANTIOQUIA;APARTADO;53
ANTIOQUIA ALCALDIA MUNICIPIO ITUANGO;205361011.0;890980093;TERRITORIAL;ANTIOQUIA;ITUANGO;53
ANTIOQUIA ALCALDIA MUNICIPIO YARUMAL;205887011.0;890980096;TERRITORIAL;ANTIOQUIA;YARUMAL;53
ANTIOQUIA PERSONERIA MUNICIPAL DABEIBA;105234018.0;890980094;TERRITORIAL;ANTIOQUIA;DABEIBA;53
ANTIOQUIA ALCALDIA MUNICIPIO YOLOMBO;205890011.0;890980096;TERRITORIAL;ANTIOQUIA;YOLOMBO;53
ANTIOQUIA CONCEJO MUNICIPIO APARTADO;205045016.0;890980095;TERRITORIAL;ANTIOQUIA;APARTADO;53
ANTIOQUIA CONCEJO MUNICIPIO ITAGÜI;20526648.0;890980093;TERRITORIAL;ANTIOQUIA;ITAGÜI;53
ANTIOQUIA CONCEJO MUNICIPIO PUERTO BERRIO;20557923.0;890980049;TERRITORIAL;ANTIOQUIA;PUERTO BERRIO;53
ALCALDIA DISTRITAL BARRANCABERMEJA;702270372.0;890201900;TERRITORIAL;DEFINIDO;DEFINIDO;54
CUNDINAMARCA ALCALDIA MUNICIPIO PULI;225580011.0;890201190;TERRITORIAL;CUNDINAMARCA;PULI;54
SANTANDER ALCALDIA MUNICIPIO BARRANCABERMEJA;268081011.0;890201900;TERRITORIAL;SANTANDER;BARRANCABERMEJA;54
CONCEJO MUNICIPAL JAMUNDI;720626522.0;8903990460;TERRITORIAL;VALLE CAUCA;JAMUNDI;55
ANTIOQUIA ALCALDIA MUNICIPIO JARDIN;205364011.0;890399046;TERRITORIAL;ANTIOQUIA;JARDIN;55
ALCALDIA DISTRITAL BUENAVENTURAVALLE;703338079.0;890399045;TERRITORIAL;DEFINIDO;DEFINIDO;55
ALCALDIA MUNICIPIO JAMUNDI;703475053.0;890399046;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;55
ALCALDIA DISTRITAL SANTA MARTA;702354598.0;891780009;TERRITORIAL;DEFINIDO;DEFINIDO;56
ALCALDIA MUNICIPAL PIÑON MAGDALENA;703319566.0;891780049;TERRITORIAL;DEFINIDO;DEFINIDO;56
CALDAS CONTRALORIA GENERAL MANIZALES;268001802.0;891780092;TERRITORIAL;CALDAS;MANIZALES;56
CONTRALORIA GENERAL DEPARTAMENTO MAGDALENA;704186568.0;891780092;TERRITORIAL;DEFINIDO;DEFINIDO;56
MAGDALENA CONCEJO DISTRITAL SANTA MARTA;247001019.0;891780009;TERRITORIAL;MAGDALENA;SANTA MARTA;56
MAGDALENA CONTRALORIA GENERAL MAGDALENA;28862570.0;891780092;TERRITORIAL;MAGDALENA;SANTA MARTA;56
GUAJIRA HOSPITAL SEÑORA REMEDIOS RIOHACHA;244001022.0;892115009;TERRITORIAL;GUAJIRA;RIOHACHA;57
GUAJIRA INSTITUCION EDUCATIVA TECNICA RURAL AGRICOLA TOMARRAZON;244001030.0;892115090;TERRITORIAL;GUAJIRA;RIOHACHA;57
GUAJIRA HOSPITAL SAN RAFAEL NIVEL II SAN JUAN CESAR;244650017.0;892115010;TERRITORIAL;GUAJIRA;SAN JUAN CESAR;57
GUAJIRA CAMARA COMERCIO GUAJIRA;244001018.0;892115002;TERRITORIAL;GUAJIRA;RIOHACHA;57
GUAJIRA ALCALDIA MUNICIPIO RIOHACHA;244001011.0;892115007;TERRITORIAL;GUAJIRA;RIOHACHA;57
ALCALDIA DISTRITO RIOHACHA;702424037.0;892115007;TERRITORIAL;DEFINIDO;DEFINIDO;57
ALCALDIA DISTRITO TURISTICO CULTURAL CARTAGENA INDIAS;703301051.0;890480184;TERRITORIAL;BOLIVAR;CARTAGENA;58
ALCALDIA DISTRITO TURISTICO CULTURAL CARTAGENA INDIAS FONDO ESPECIAL BOMBEROS;708242029.0;890480184;TERRITORIAL;BOLIVAR;CARTAGENA;58
ALCALDIA LOCALIDAD INDUSTRIAL BAHIA;705084697.0;890480184;TERRITORIAL;BOLIVAR;CARTAGENA;58
BOLIVAR FONDO ESPECIAL BOMBEROS CARTAGENA;213001068.0;890480184;TERRITORIAL;BOLIVAR;CARTAGENA;58
ESTABLECIMIENTO PENITENCIARIO MEDIANA SEGURIDAD CARCELARIO CARTAGENA;703014266.0;890480218;NACIONAL;DEFINIDO;DEFINIDO;58
SANTANDER PERSONERIA MUNICIPIO ENCINO;28860613.0;890205114;TERRITORIAL;SANTANDER;ENCINO;59
SANTANDER CONCEJO MUNICIPIO OCAMONTE;28832970.0;890205124;TERRITORIAL;SANTANDER;OCAMONTE;59
SANTANDER CONCEJO MUNICIPIO ENCINO;28898760.0;890205114;TERRITORIAL;SANTANDER;ENCINO;59
NORTE SANTANDER ALCALDIA MUNICIPIO OCAÑA;254498011.0;890205124;TERRITORIAL;NORTE SANTANDER;OCAÑA;59
SANTANDER ALCALDIA MUNICIPIO ENCINO;268264011.0;890205114;TERRITORIAL;SANTANDER;ENCINO;59
ALCALDIA ENCINO;704330737.0;890205114;TERRITORIAL;SANTANDER;BUCARAMANGA;59
SANTANDER ALCALDIA MUNICIPIO ENCISO;268266011.0;890205114;TERRITORIAL;SANTANDER;ENCISO;59
SANTANDER PERSONERIA MUNICIPIO OCAMONTE;28868113.0;890205124;TERRITORIAL;SANTANDER;OCAMONTE;59
GUAJIRA INSTITUCION EDUCATIVA MAICAO;24443018.0;839000139;TERRITORIAL;GUAJIRA;MAICAO;60
GUAJIRA INSTITUCION EDUCATIVA MAICAO;24443020.0;839000605;TERRITORIAL;GUAJIRA;MAICAO;60
GUAJIRA INSTITUCION EDUCATIVA MAICAO;24443017.0;839000154;TERRITORIAL;GUAJIRA;MAICAO;60
BOYACA ALCALDIA MUNICIPIO FIRAVITOBA;215272011.0;890001339;TERRITORIAL;BOYACA;FIRAVITOBA;60
ASAMBLEA DEPARTAMENTAL QUINDIO;707086070.0;8900016391;TERRITORIAL;QUINDIO;ARMENIA;60
ALCALDIA FILANDIA;704402114.0;890001339;TERRITORIAL;DEFINIDO;DEFINIDO;60
GOBERNACION QUINDIO;702948183.0;890001639;TERRITORIAL;DEFINIDO;DEFINIDO;60
ALCALDIA FLANDES;704565175.0;8001000556;TERRITORIAL;DEFINIDO;DEFINIDO;61
ALCALDIA MUNICIPIO HERVEO;704561000.0;800100057;TERRITORIAL;DEFINIDO;DEFINIDO;61
ALCALDIA MUNICIPIO ICONONZO;704561810.0;800100059;TERRITORIAL;TOLIMA;ICONONZO;61
ANTIOQUIA ALCALDIA MUNICIPIO FRONTINO;205284011.0;800100056;TERRITORIAL;ANTIOQUIA;FRONTINO;61
BOLIVAR ALCALDIA MUNICIPIO CARMEN BOLIVAR;213244011.0;800100050;TERRITORIAL;BOLIVAR;CARMEN BOLIVAR;61
CALDAS ALCALDIA MUNICIPIO FILADELFIA;217272011.0;800100054;TERRITORIAL;CALDAS;FILADELFIA;61
CAUCA ALCALDIA MUNICIPIO FLORENCIA;219290011.0;800100055;TERRITORIAL;CAUCA;FLORENCIA;61
